id,x-20,x-15,x-10,x-5,x-0,x+5
116,1.1804225859116113,1.2883754026863563,1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305
117,1.2066599874166446,1.302207959228443,1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529
118,1.2304870433423898,1.3092977477391394,1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577
119,1.2519062841928656,1.3039954296262537,1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318
120,1.2712080715917822,1.2816346861441357,1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433
121,1.2883754026863563,1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143
122,1.302207959228443,1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928
123,1.3092977477391394,1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336
124,1.3039954296262537,1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982
125,1.2816346861441357,1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893
126,1.2434190948934774,1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304
127,1.1960282945809932,1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234
128,1.1468673877846218,0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043
129,1.1012759520330455,0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555
130,1.062233015317925,0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104
131,1.0307663562294227,0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479
132,1.0063625796265239,0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505
133,0.9873493549254125,0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981
134,0.9712929291820112,0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575
135,0.9554017486753873,0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143
136,0.9369424960478604,0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564
137,0.9137066640729737,0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632
138,0.8844811344350224,0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155
139,0.849303049688436,0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289
140,0.8092882608720385,0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985
141,0.7661171935660305,0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776
142,0.7214950272667529,0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968
143,0.676819767133577,0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388
144,0.6330834352026318,0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226
145,0.5909273179658433,0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137
146,0.550779112791143,0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153
147,0.5130387887091928,0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715
148,0.47830392092554336,0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412
149,0.447613938146982,0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435
150,0.42263458356556893,0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646
151,0.40565835283003304,0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488
152,0.39931447127051234,0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916
153,0.4058459646277043,0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992
154,0.42603841692388555,0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228
155,0.4585323426312104,0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788
156,0.5002567319234479,0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404
157,0.5476769970576505,0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669
158,0.5979209001142981,0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511
159,0.6493044475641575,0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482
160,0.7013381586119143,0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466
161,0.7543768539654564,1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785
162,0.8089512474142632,1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729
163,0.864865522807155,1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674
164,0.9204900962463289,1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783
165,0.9728907377149985,1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851
166,1.0188473304786776,1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827
167,1.0559490190631968,1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507
168,1.083041613153388,1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527
169,1.1000580583372226,1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304
170,1.1076272582464137,1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979
171,1.1067380829930153,1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237
172,1.0985425729370715,0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929
173,1.0842891895590412,0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586
174,1.0653541627859435,0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681
175,1.0433302970237646,0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407
176,1.0201191487991488,0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364
177,0.997961897207916,0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858
178,0.979325061413992,0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276
179,0.966583455223228,1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174
180,0.9615939146720788,1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554
181,0.9653877566553404,1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415
182,0.9781190748596669,1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364
183,0.9991969916595511,1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931
184,1.0274312516402482,1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973
185,1.061030172220466,1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055
186,1.0973043819509785,1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472
187,1.1320280180924729,1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666
188,1.1589813828223674,1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186
189,1.171222025884783,1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632
190,1.1646745950373851,0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542
191,1.140607489922827,0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447
192,1.1040882118396507,0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872
193,1.0609385417542527,0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727
194,1.0160421205687304,0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202
195,0.9730532884852979,0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981
196,0.9346628416727237,0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394
197,0.9029196924288929,0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673
198,0.8794310166606586,0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255
199,0.8653838822063681,0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965
200,0.8613765536419407,0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504
201,0.8671241775480364,0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672
202,0.8812259264285858,0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259
203,0.9012286556320276,0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702
204,0.9240337629257174,0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787
205,0.946382221783554,0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245
206,0.9651122165331415,0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337
207,0.9771888704931364,0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012
208,0.9797910233728931,0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803
209,0.9707372238509973,0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458
210,0.9492266096969055,0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926
211,0.9164587169684472,0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605
212,0.8756221814422666,0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552
213,0.8312021073990186,0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899
214,0.7880739707448632,0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474
215,0.7509181253389542,0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901
216,0.7240853225569447,0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307
217,0.7114903007132872,0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569
218,0.7159398762063727,0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464
219,0.7378820660701202,0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002
220,0.7746073305811981,1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583
221,0.8210412030105394,1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578
222,0.8717041130570673,1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057
223,0.9222993836122255,1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383
224,0.9701498977955965,1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293
225,1.0137828034937504,1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477
226,1.05222574088672,1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056
227,1.084436474079259,1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387
228,1.109166090258702,1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936
229,1.1253680017175787,1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828
230,1.1329058812015245,1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311
231,1.1330846833513337,1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318
232,1.128719816536012,1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487
233,1.1237940340194803,1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321
234,1.1227985119456458,1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661
235,1.1296275435028926,1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391
236,1.1459296817279605,1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318
237,1.1697802332974552,1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994
238,1.196432081372899,1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038
239,1.2210719744257474,1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903
240,1.2410486687900901,1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187
241,1.2562420848446307,1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283
242,1.2683378216726569,1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994,0.5385015960761751
243,1.279799050567464,1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038,0.50466800829411
244,1.29265667520002,1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903,0.4726326778685581
245,1.3071335176927583,1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187,0.4421692316631151
246,1.3205632183511578,1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283,0.41337186044560803
247,1.3276087064057,1.1633883611333387,0.9018240083880487,0.7308025712606994,0.5385015960761751,0.38677780054559163
248,1.322469212390383,1.105149014317936,0.8649945573568321,0.6918569175370038,0.50466800829411,0.363333447361834
249,1.3018258472780293,1.0474936158766828,0.8321619055300661,0.6518518178522903,0.4726326778685581,0.3443801435111145
250,1.2660936809160477,0.9932879352551311,0.8004869284164391,0.6123415949060187,0.4421692316631151,0.3318010867624489
251,1.2184875226225056,0.9444488454963318,0.7671667391759318,0.5743951369807283,0.41337186044560803,0.32828744894605466
252,1.1633883611333387,0.9018240083880487,0.7308025712606994,0.5385015960761751,0.38677780054559163,0.3374431257048169
